BARKOD,ADI,FIYAT,,,
8690555514460,BANAT AGIZ BAKIM SETI +5 YAS ACROBAT JUNIOR ,10,7,,
8690555514804,BANAT DIS FIRCASI+DIS MACUNU +5 YAS WINX,10,7,,
8690555514651,BANAT DIS MACUNU+DIS FIRCASI +5 YAS BATMAN,9,2,,
8690555511704,BANAT DIS FIRCASI +5 YAS PIKOLO SOFT,1,4,,
3600523503780,LOREAL SAMP.MUCIZEVI KIL 550ML,120,,,
3600523571642,LOREAL SAMP.MUCIZEVI KIL 550ML,120,,,
3600523949373,LOREAL SAMP.MUCIZEVI KIL 550ML,120,,,
3600523820887,LOREAL SAMP.MUCIZEVI KIL 550ML,120,,,
8693495054867,PALMOLIVE DUS JELI 500ML.OIL MAKEDEMYA&SAKAYIK,149,,,
8693495050296,PALMOLIVE DUS JELI 500ML.OIL MAKEDEMYA&SAKAYIK,149,,,
8693495050272,PALMOLIVE DUS JELI 500ML.OIL AVAKADO&IRIS,149,,,
9000100998826,GLISS SIVI S.KREMI MAGNIFICENT 200ML,49,5,,
3838824317700,GLISS SIVI S.KREMI MAGNIFICENT 200ML,49,5,,
8690572780794,GLISS SIVI S.KREMI INTENSE THERAPY 200ML,49,5,,
8690572774403,GLISS SAMP.360ML AQUA REVIVE ,110,,,
8690572780749,GLISS SAMP.INTENSE THREAPY 400ML,110,,,
8690572774502,GLISS S.KREMI 400ML COLOR PROTECT,110,,,
8690572789476,GLISS S.KREMI 400ML COLOR PROTECT,110,,,
8690572797891,GLISS S.KREMI 400ML COLOR PROTECT,110,,,
8690572794623,GLISS S.KREMI 360ML INTENSE THERAPY ,110,,,
8690572789353,GLISS S.KREMI 360ML INTENSE THERAPY ,110,,,
8690572780770,GLISS S.KREMI 360ML INTENSE THERAPY ,110,,,
4005900212467,NIVEA DUSTA VUCUT KREMI BADEM YAGI 250ML ,16,4,,
7613034267405,FRISKIES CAT YETISKIN SOMONLU 1,7KG,51,,
8009470387880,GEMON KONS.KOPEK TUNA SOMON 415GR,5,,,
8681695435234,KOK ORG.NAR SUYU 1000ML,10,2,,
8681695435241,KOK ORG.YABAN MERSINI SUYU 1000ML,10,2,,
8681695435258,KOK ORG.VISNE SUYU 1000ML,10,2,,
8681695435257,KOK ORG.KARADUT SUYU 1000ML,10,2,,
8681695435272,KOK ORG.KARADUT SUYU 1000ML,10,2,,
8681695435142,KOK ORG.KIRMIZI MERCIMEK 500GR,9,3,,
8681695435159,KOK ORG.YESIL MERCIMEK 500GR,9,3,,
8681695435166,KOK ORG.KURU FASULYE 500GR,9,3,,
8681695435951,KOK ORG.PILAVLIK PIRINC 500GR,10,2,,
8681695435968,KOK ORG.NOHUT 500GR,14,,,
8681695435173,KOK ORG.KOFTELIK BULGUR 500GR,5,1,,
8681695435180,KOK ORG.PILAVLIK BULGUR 500GR,5,1,,
8681695435098,KOK ORG.MAS FASULYE 500GR,7,4,,
8681212061175,SLEEPY VUCUT TEMZL.MENDILI XL 50LI,55,,,
8681212061380,SLEEPY JUMBO MIDI PLUS 3+ 5-10KG 32 LI,195,,,
8690734359011,SCOTCH BRITE PRATIK TEMIZLIK BEZI 7LI,160,,,
8690530445895,SELPAK MESANE PEDI HASSAS M 12LI,10,5,,
4002448096078,CILLIT BANG KLOZET BLOK 2X39GR,12,3,,
8690738005952,ECE PREMIUM SIYAH ZEYTIN KURU SELE 600GR,23,3,,
8699432206856,DOGADAN YESILCAY ZENCEFIL LIMON 20LI  ,85,,,
8699432216954,DOGADAN YESILCAY ZENCEFIL LIMON 20LI  ,85,,,
50112401,SCHWEPPES LIMON NANE 250ML,32,5,,
8698313597021,GOLF MARASIM KABAK TATLISI 500ML,34,9,,
8698313597038,GOLF MARASIM AYVA TATLISI 500ML,34,9,,
8680181066907,TORKU SERBET RAMAZAN 1LT CAM,8,8,,
8680181056571,TORKU KANGAL SUCUK KASAP 350GR,19,6,,
8691216024977,HARIBO CHAMALLOWS COCOBALLS 125GR,4,4,,
8691212320158,KOSOVA MED25 METAL KUPA ASKISI PEMBE,60,,,
6926106302371,ARIMETAL MAKYAJ AYNASI MAKASLI 1000,66,,,
6926106306232,ARIMETAL MAKYAJ AYNASI MAFSALLI A2202,1250,,,
8698794810664,ARIMETAL WC FIRCA 304 KALITE 7458,29,5,,
2700000543856,ARIMETAL ARDA HAVLU ASKISI 3LU A0307,12,,,
2700000543863,ARIMETAL BRONZ ASKI TEKLI,25,,,
2700000543870,ARIMETAL ARDA DIS FIRCALIK A0309,13,5,,
2700000543887,ARIMETAL IKI DONER HAVLULUK 7324,77,,,
2700000543894,ARIMETAL HAVLULUK UZUN 7322,35,,,
2700000543900,ARIMETAL HAVLULUK DONERLI 3LU 7325,77,,,
2700000543917,ARIMETAL WC KAGITLIK LUKS PIRINC KAPAKLI,33,,,
2700000543924,ARIMETAL WC KAGIT BEKLETME KAPAKLI,68,75,,
2700000543931,ARIMETAL WC KAGITLIK PIRINC 7317,26,5,,
2700000543948,ARIMETAL ARDA EL SABUNLUK A0310,15,5,,
2700000543955,ARIMETAL ARDA ASKI 6LI A0305,15,5,,
2700000543962,ARIMETAL SIVI SABUNLUK 1LT,50,,,
2700000543979,ARIMETAL ARDA ASKI 4LU A0306,13,5,,
8690840183999,ULKER LOKUMCUK KARISIK MEYVE 350GR,65,,,
8690840183326,ULKER TOFFE DAMLA SAKIZLI SEKER 350GR,110,,,
8690504038054,ULKER ECE H.CEVIZLI CIKOLATA 1KG POSET,37,3,,
8680861001006,KARPUZOGLU BIGA PEYNIR TATLISI 130GR,135,,,
8698313594129,GOLF MARASIM KESME A.FISTIK&SADE 450ML,34,9,,
8698313594136,GOLF MARASIM KESME CIKOLATA&SADE 450ML,34,9,,
8698313595300,GOLF BIG MILK CILEK&SADE 1000ML,8,8,,
8697536342616,GENCAY KARANFIL YAGI 10CC,70,,,
8697536342623,GENCAY KARANFIL YAGI 10CC,70,,,
8695543006224,MURATBEY BEYAZ PEYNIR SURMELI 700GR,180,,,
8693371319486,KARLIDAG TEREYAG SUDA KOYLUM 510 GR,10,2,,
8693371316072,KARLIDAG TEREYAG TUZLU KOYLUM 1900GR,51,4,,
8699303800251,NAS BULGUR ESMER KOFTELIK 1KG,50,,,
8680319611061,BAG LINE UNISEX CANTA,12,5,,
8680319610484,BAG LINE BAYAN CANTA,12,5,,
8698794079085,DVL MAKYAJ CANTASI 7067,12,5,,
8698794079108,DVL MAKYAJ CANTASI 7073,8,,,
8680319610477,BAGLINE BAYAN CANTA,11,6,,
8698794079092,DVL MAKYAJ CANTASI 7072,8,,,
4015100190267,TAFT POWER EXPRES SA� SPREYI,15,5,,
8680858201549,A.ARSLAN TATLI CATALI  6LI.,170,,,
8690546610096,CAMSIL KLASIK 2LT,95,,,
8690527110768,PINAR IZMIR BOYOZU 200GR 4ADET,70,,,
8690527110775,PINAR IZMIR BOYOZU LABNELI 200GR 4ADET,8,8,,
8690527060087,PINAR KAVURMA 150GR,18,2,,
8690527021453,PINAR DOYUM KANGAL SUCUK 2X225GR,9,3,,
8693239221180,DETAN BOCEKKIRAN KOPUK 275ML,160,,,
8699753283284,DETAN BOCEKKIRAN KOPUK 275ML,160,,,
8690530012011,DETAN BOCEKKIRAN KOPUK 275ML,160,,,
8690530030381,DETAN BOCEKKIRAN KOPUK 275ML,160,,,
2700000554272,62708 HOLIDAY BARDAK TEK,16,,,
2920718,KUDUS HURMA KG,650,,,
8690536903863,BINGO AHSAP MUTLU YUVAM 1LT,120,,,
8690536903856,BINGO AHSAP SANDAL AGACI 1LT,120,,,
8693495050593,H.SAKIR DUS SABUNU FERAH AHUDUDU 500GR,15,2,,
8718951159372,COLGATE OPTIK BEYAZ EXTRA GUC 75ML,29,9,,
8718951159402,COLGATE OPTIK BEYAZ EXTRA GUC 75ML,29,9,,
4005900104366,NIVEA Q10 PLUS YENIL.INCI TANELERI 40ML,180,,,
8680895125617,PAREX PASPAS MOPPY MIKROFIBER,55,,,
8699971790007,PAREX TEMIZLIK BEZI 3LU %30 MIKROFIBER,100,,,
8680067849969,BEREL TAM YAGLI YOGURT KOYUN 2KG,25,7,,
8693371316751,KARLIDAG LAVAS PEYNIRI 1KG,24,2,,
8693371316768,KARLIDAG ORGU PEYNIR 1KG,24,2,,
8693371010376,KARLIDAG KOYLUM TEREYAG TUZLU 950GR,28,,,
8690632056913,NESTLE CHOKELLA EKSTRA SUTLU 400GR,7,9,,
8690637836930,ALGIDA C.D.CIKOL.PARC.KAYMAK&VISNE&BITTER CIKOL.850,199,9,,
8690637848988,ALGIDA C.D.CIKOL.PARC.KAYMAK&VISNE&BITTER CIKOL.850,199,9,,
8683130009727,ALGIDA C.D.CIKOL.PARC.KAYMAK&VISNE&BITTER CIKOL.850,199,9,,
8683130044889,ALGIDA C.D.CIKOL.PARC.KAYMAK&VISNE&BITTER CIKOL.850,199,9,,
8690637836947,ALGIDA C.D.KAYMAKLI 950ML,129,9,,
8680136341509,UNELLER GUNLUK YUFKA 3ADET 500GR,7,,,
8680136340465,UNELLER GUNLUK YUFKA 5ADET 900GR,11,,,
8690767716102,SUTAS KAYMAKSIZ YOGURT 2000GR,135,,,
8690767714924,SUTAS KAYMAKSIZ YOGURT 2000GR,135,,,
8690637727887,CIF KREM FREZYA&M.CICEGI 500ML,70,,,
8691900170997,HUGGIES 11-25 JUNIOR 34LU,25,5,,
8693371319042,KARLIDAG TEREYAG MALATYA 500GR,14,,,
8693371318809,KARLIDAG TAZE BEYAZ PEYNIR KOY EVI MALATYA 800GR,13,,,
8699916016056,BALTALI KECI TULUM PEYNIRI 350GR,31,3,,
8699916017046,BALTALI TAM YAGLI KECI KASAR PEYNIR 300GR,375,,,
7751553000032,VIRU KUSKONMAZ YESIL 370GR,126,,,
8692971762241,KOMILI KONFOR PECETE 100LU,17,5,,
2700000554562,VENUS KAHVECI DEMLIK LUKS NO:1,27,,,
2700000554579,VENUS KAHVECI DEMLIK LUKS NO:2,30,,,
2700000554586,VENUS KAHVECI DEMLIK LUKS NO:3,32,,,
8680165007544,ESSAN EMAYE FRITOZ KIZARTMA TENCERESI ,400,,,
8680165000644,ESSAN EMAYE FRITOZ KIZARTMA TENCERESI ,400,,,
8698532511228,TITIZ BIEN INCI DONDURMA KASIGI B-1122,30,,,
8691580105005,SOFTY BEBEK KLOZET KAPAGI,8,2,,
8690546610478,SALOON KOPUK SABUN 300ML+1250ML,75,,,
8690546610454,SALOON KOPUK SABUN 300ML+1250ML,75,,,
8690546610461,SALOON KOPUK SABUN 300ML+1250ML,75,,,
8690546610546,CAMSIL MANDALINA 750ML,21,,,
8690546610805,CAMSIL SILIKONLU CAM&MOBILYA 750ML,9,5,,
8690766111168,ULKER KREMALI BISKUVI 61GR,13,,,
8690766109905,ULKER KREMALI BISKUVI 61GR,13,,,
8690766109981,ULKER KREMALI BISKUVI 61GR,13,,,
8692971425580,ULKER ICIM KAYMK.TAVA 1000GR,86,5,,
5449000027474,FUSE ICE TEA YESILCAY MANGO PAPATYA 1LT,45,,,
5449000227294,FUSE ICE TEA KUP KUP 1LT,45,,,
8691641310508,FISKOBIRLIK FINDIKLI TAHIN HELVASI 450GR,13,5,,
8683508085612,ULKER ALBENI CAPPUCCINO 36GR,9,5,,
8697460312822,PACO KEDI MAMASI 15KG,40,,,
444,TANE ENGINAR ,1,5,,
8690741307883,KOROPLAST C.POSETI EKO BUZGL.CICEK ORTA 20AD.,22,,,
8690451706433,BANVIT PILIC SOSIS 1000GR,155,,,
8690792019285,MEYSU KARISIK MEYVE NEKTARI 1LT CAM,2,8,,
8681049022103,MEYSU ANADOLU SERBETI 1LT CAM,2,8,,
8690792026023,MEYSU GUL SERBETI 1LT CAM,2,8,,
8690792014228,MEYSU KAYISI NEKTARI 1LT CAM,2,8,,
8690792014211,MEYSU SEFTALI NEKRARI 1LT CAM,2,8,,
8690792014204,MEYSU VISNE NEKTARI 1LT CAM,2,8,,
8690792014068,MEYSU VISNE NEKTARI 1LT ,6,,,
8690792014259,MEYSU PORTAKAL NEKTARI 1LT,6,,,
8690792014723,MEYSU KARISIK MEYVE NEKTARI 1LT,6,,,
8691607023596,KORKMAZ C.K.B.TAKIMI LARA A 2359,185,,,
8710103603467,PHILIPS UTU GC4870/22,389,99,,
8680136022774,BAMBUM METTA PECETELIK ,32,,,
2700000554913,IPEKCE TESBIH 99LU 8MM,13,,,
8699433206343,GUNES CA0634 AYETLI PANO,40,,,
8698535354891,KLT PASLANMAZ UCGEN SPATULA,11,,,
8698535361370,MARIANNA RESIM CERCEVESI,65,,,
8695835274881,TANTITONI 048-08 KAPI,11,,,
8690053533000,KUTAHYA PORS.PORTFLAME ,95,,,
8680214139226,KARACA POLAR PURISIMA,93,3,,
8695835274461,TANTITONI 004-01 KARE,78,,,
8680136023030,BAMBUM SALVADOR SALATA TABAGI,135,,,
8691212304004,KOSOVA CMG034 GMS.CAM,232,,,
8699300099337,IPEKCE YELPAZE 70*120,201,8,,
880136022897,BAMBUM HELENS NATUREL,145,,,
8698892463076,ANCEL ZLD-1440A TABAKLIK,82,,,
8698892466886,ANCEL 1446 KUPA SET,70,,,
8697828053152,KUTAHYA PORS.LEONBERG,14,,,
8695835289441,TANTITONI 004-01 KAVANOZ,14,,,
2700000555118,TAC HAVLU 50*90 BJK-GS-FB,27,1,,
2700000555125,IPEKCE HURC MINI,8,4,,
2700000555132,IPEKCE HAVLU NURPAK,25,2,,
8680214050774,KARACA BORNOZ PURE SOFT,93,3,,
8697828033642,KUTAHYA PORS.ZEUGMA,12,,,
8697828055002,KUTAHYA PORS.ZEUGMA,19,5,,
2700000555170,KUTAHYA PORS.ZEUGMA,14,,,
2700000555187,ARIMETAL PEDALLI COP KOVASI,170,5,,
8698535377609,KLT A.SERVIS YUV.PEMBE,43,,,
8699300033133,IPEKCE DERTSIZ MASA ORTUSU,58,8,,
8697402114941,GURME DILIMLI BATON  SUCUK ISIL ISLEM GORMUS 350GR,11,6,,
8698683650227,TATLIZADE PEYNIR TATLISI 300GR,9,3,,
80832034,VIVIDENT EKSTRA FRESH SAKIZ KILITLI PAKET 32GR,12,5,,
80959922,VIVIDENT FRUIT SWING SAKIZ KILITLI PAKET 32GR,12,5,,
8693357343801,GLASS KASE SUNNY 6LI 1077814,8,5,,
8690526014418,ETI CRAX KIVRIMLI KRAKER 55GR,0,9,,
8690526064406,ETI CRAX KIVRIMLI KRAKER 55GR,0,9,,
8691707171807,SOLEN TUAL CIKOLATA 407GR (SEFAFF KUTU),16,3,,
8690504038221,ULKER ALBENI CIKOLATA IKRAMLIK 1KG,34,1,,
8690504032786,ULKER BUKLET DOLGULU CIKOLATA 332GR  327/08,9,8,,
8691913150238,DOGRULAR UTU MASASI RACHEL 15023,100,,,
8691913201121,DOGRULAR UTU MASASI ADRIANA SOFT 14008,125,,,
8691913000021,DOGRULAR UTU MASASI EKO CLASS SOFT 15001,50,,,
8691913200209,DOGRULAR KURTM.HOUSE PLUS LD2002 17013,50,,,
8691915703104,DOGRULAR KURTM.PRATIK BANYO ASKISI 57031,32,5,,
8691915703906,DOGRULAR KURTM.PERILLA CEK-AS 57039,55,,,
8691913703908,DOGRULAR KURTM.PERILLA CEK-AS 57039,55,,,
2700000555361,DOGRULAR TABURE ROMEE 19008,14,,,
8680002320232,VACUUN JUG TERMOS 2.5LT,65,,,
8680002320218,VACUUN JUG TERMOS 1.5LT,55,,,
8680751380938,OZASLANLILAR GRILL IZGARA ,275,,,
8691311316960,OZASLANLILAR GRILL IZGARA ,275,,,
8690527110799,PINAR IZMIR BOYOZU LABNELI 600GR,14,,,
8690527110782,PINAR IZMIR BOYOZU SADE 600GR ,14,,,
3600530733842,MAYBELLINE CONCEALER IAR LIGHT-NUDE,27,5,,
3600530733859,MAYBELLINE CONCEALER IAR LIGHT-NUDE,27,5,,
3600531230906,MAYBELLINE MASKARA COL.LASH SENS.INT.BLAC,24,5,,
8698701016288,ELIT MEDALLION COLL.SUTLU&BITTER CIKOL.288GR,450,,,
8698701016295,ELIT MEDALLION COLL.SUTLU&BITTER CIKOL.288GR,450,,,
8690351111894,TRUFFINO CIKOLATA 325GR,20,5,,
8690351111870,TRUFFINO CIKOLATA 325GR,20,5,,
8690351111887,TRUFFINO CIKOLATA 325GR,20,5,,
8690351111702,TRUFFINO CIKOLATA 260GR,200,,,
8690351111788,TRUFFINO CIKOLATA 260GR,200,,,
8698701014529,ELIT LUXURY KARISIK SPESIYAL CIKOL.260GR,28,,,
8692817002883,RUTTER HALOJEN AMPUL ,5,5,,
8692817002791,RUTTER HALOJEN AMPUL ,5,5,,
8692817002821,RUTTER HALOJEN AMPUL ,5,5,,
8690575903213,TAMEK SARAY SERBETI 1LT,16,,,
8690575006204,TAMEK SARAY SERBETI 1LT,16,,,
8690575000967,TAMEK SARAY SERBETI 1LT,16,,,
2700000555507,BANYOLIN PRESTIJ,40,,,
8693357203525,13034 KANA 1500CC,249,,,
8690742160548,CANBEBE KULOT BEBEK BEZI 6 16+KG 24LU,36,4,,
8690742160524,CANBEBE KULOT BEBEK BEZI 4 8-14KG 40LI,36,4,,
8690742160531,CANBEBE KULOT BEBEK BEZI 5 12-18KG 32LI,36,4,,
5411416046585,CANBEBE MAYO BEZ 4 MAXI 7-13KG 12LI,18,1,,
5411416046578,CANBEBE MAYO BEZ 3 MIDI 4-9KG 13LU,18,1,,
5411416046592,CANBEBE MAYO BEZ 5 JUNIOR 12+KG 11LI,18,1,,
5449000026651,CAPPY MEYVE KOKTEYLI 1LT,10,,,
8698892478636,ANCEL BNY026 3L� BANYO SET� S�LVER,222,,,
8698892478582,ANCEL BNY026 3L� BANYO SET� S�LVER,222,,,
8690525490084,PINAR SU 0,25L,0,2,
8690533084367,ETI CRAX MISIRLI KRAKER 60GR,0,9,,
8699432206818,DOGADAN GIZLI BAHCE 2GR*4SUZEN POSET*5PK,4,6,,
8699432206801,DOGADAN GIZLI BAHCE 2GR*4 SUZEN POSET 8GR,0,9,,
2920666,ISTIRIDYE MANTAR KG,350,,,
8690797107475,WEE BIBERON ANTIKOLIK PP  240ML ( 6-18 NO:2) 747,31,25,,
8690797107468,WEE BIBERON ANTIKOLIK PP 150ML (0-6 AY ) 746,36,75,,
8690797109134,WEE BABY EMZIK ASKISI 913 ,9,75,,
8690546610683,SALOON SIVI SABUN 1.8LT VANILYA,40,,,
8697464940472,ECE METAL FOLYOLUK 40472,30,,,
8697464940373,ECE METAL SEBZELIK 40373,350,,,
8680181066921,TORKU SERBET YESIL 1LT CAM,8,8,,
8690766130473,ULKER COKOMEL LOKMALIK 91GR,3,,,
8690766130480,ULKER COKOMEL LOKMALIK 91GR,3,,,
8690504153740,GODIVA GANAJ DOLG.CIKOLATA 86GR,120,,,
8690504153733,GODIVA KARAMEL DOLG.CIKOL.86GR,120,,,
8690504153849,GODIVA PRALIN DOLG.CIKOLATA 83GR,120,,,
8690504153856,GODIVA PRALIN DOLG.CIKOLATA 30GR,40,,,
8690504153764,GODIVA GANAJ DOLG.CIKOLATA 30GR,40,,,
8690629442590,DR.OETKER PUDING CIKOLATA&PORTAKAL 102GR,16,5,,
8690629442675,DR.OETKER MUFFIN BLUEBERRY 300GR,10,2,,
8690012070355,KOSOVA ROSE-011 SER.KA,100,,,
8699872008461,ANCEL 315PLS SIYAH-KI,44,,,
8691212075874,KOSOVA Y-ASK-01 ELBISE,36,,,
4000530575210,ENKAY WMF DUDUKLU TENCERE,399,,,
2700000555873,KUTAHYA PORS.ZUMRUT YEMEK TABAGI,5,5,,
8691607642018,KORKMAZ A642-01 NATURA,99,,,
8691607644012,KORKMAZ A644-01 NATURA,49,,,
8691607645019,KORKMAZ A645-01 NATURA,59,,,
8691607640014,KORKMAZ A640-01 NATURA,109,,,
4000000621676,MIX DREAM YASTIK KILIFI,13,5,,
4000000621751,MIX DREAM YASTIK KILIFI,13,5,,
2700000555934,IST.MEFR.LOOP AYAK HAV,6,,,
8696048538951,TAC NEVRESIM TK.GLOW,303,7,,
2700000555958,OZGUL DEKORATIF SAKSI ,6,,,
8690012069892,KOSOVA PRT-0742 AYAKL,76,,,
8698535355515,SONGFA VANGU.PORS.TENC,43,,,
4009069399724,EMSA TRAVEL MUG 0,36L,85,,
4009049378152,EMSA TRAVEL CUP 0,20L,52,,
4009049378190,EMSA TRAVEL CUP 0,20L,52,,
2700000556016,AKHAN AZ-16085 RESIM CERCEVESI,40,,,
2700000556023,TAC PREMIUM PLUS TENCERE,110,,,
8696734011416,MERINOS NEVRESIM BATTANIYE,172,8,,
8691607004052,KORKMAZ A405 BREADY EK,799,,,
8680771304174,PANALI PNL-1501-B3 SEP,77,,,
2700000556061,IPEKCE DJ SACAKLI 180*280,479,4,,
2700000556078,IPEKCE DJ SACAKL 160*230,353,2,,
2700000556085,IPEKCE DJ HALI 180*280,694,3,,
2700000556092,IPEKCE SONIL DJ 120*180,151,4,,
2700000556108,IPEKCE SONIL DJ 100*150,100,9,,
80809180,NUTELLA 25GR,3,5,,
7622300761363,OREO MINI CIKOLATA 67GR,7,4,,
7622210462534,OREO MINI CILEK 67GR,7,4,,
7622300442507,OREO BISKUVI ICE CREAM 137GR,7,4,,
7622300136048,OREO SANDVIC 30GR,1,8,,
8992760121083,OREO SANDVIC 30GR,1,8,,
7622300442477,OREO SANDVIC 30GR,1,8,,
8992760121090,OREO BISKUVI DOUBLE DELIGHT 137GR,7,4,,
8698701016219,ELIT MANTAR KUTU CIKOLATA 256GR,28,,,
8698701014031,ELIT GOURMET TRUFFLE 4LU 252GR,32,7,,
8698701010583,ELIT GOURMET COLL.TRUFFLE 325GR,32,7,,
8698701012945,ELIT BOHEM NAPOLITEN METAL KUTU 250GR,39,7,,
2920756,KAYISI TAZE MALATYA KG,200,,,
2920757,KAYISI TAZE IGDIR KG,200,,,
8690053212820,KUTAHYA PORS.KAHVE FINCAN TK.6LI,934,,,
8690053529775,KUTAHYA PORS.KAHVE FINCAN TK.6LI,934,,,
8698794028670,OTHELLO BAMBUDA YORGAN,354,2,,
8680136020732,BAMBUM CAPPUCCINO DAIRE TEPSI,61,,,
8698794023224,PENELOPE PERLA BATTANIYE,149,5,,
8691607000788,KORKMAZ A078 KAPPA CAY,115,,,
8680214019122,KARACA RED POPPY MUM 3,42,9,,
6926426412842,BIEV KGS024 DEK.MUM BU,29,5,,
8680214052747,KARACA MASA ORT.MURDUM,25,1,,
8698892473839,ANCEL NC2150SPRIRALLI,118,,,
8691212326648,KOSOVA PINK-5 KATLI FE,98,,,
8680771303115,PANALI PNL-F10 CICEKLI,30,,,
2700000556351,OZGUL DEMLIK BASKILI C,6,,,
2700000556368,OZGUL AKASYA 5LI HG-5,15,,,
8680136025928,BAMBUM BIRONNE-SUZGECLI,45,5,,
8698892472887,ANCEL 118 BOROSILKAT K,78,,,
2700000556405,TAC NEVRESIM TAKIMI MA,196,2,,
2700000556412,OZGUL TENEKE SAKSI HY,25,,,
8680419240437,IPEKCE MY SWEET COCUK,35,5,,
2700000556436,ADIM ALEX 150*200 SIVI,75,7,,
8680136022286,BAMBUM TAI 6LI TATLI,24,,,
8690053800690,KUTAHYA PORS.EL YAP.TA,118,,,
2700000556467,OZGUL CICEK HY 1601-16,6,,,
2700000556498,HELLO KITTY PIKE TAKIMI,89,7,,
4002293930336,ENKAY WUSTHOF DISLI SO,39,9,,
2700000556511,TAC NEVRESIM TAKIMI PR,294,3,,
8680801600320,OKYANUS OKY-0032 SILK.,2,5,,
2700000556535,OZGUL AGAC BTY-21,175,,,
8699300038008,IPEKCE DJ HALI 80*300,271,9,,
2700000556559,IPEKCE DJ HALI 80*200,132,7,,
2700000556566,IPEKCE CEKYAT ORTUSU TAY TUYU,38,3,,
8691607004939,KORKMAZ A493 OVENY COM,329,,,
2700000556597,KOSOVA ASP-99 TIGANA V,104,,,
2700000556603,OZGUL DEMET 8-9LU HY-2,35,,,
2700000556610,OZGUL CAM VAZO 40CM,13,,,
8680029082977,ILGI WPEN-054 PEACH NA,24,,,
2700000556634,OZGUL TENEKE KARE-DIKD,35,,,
8696048497128,TAC HAVLU LOFT BRISTOL,22,4,,
8698892466701,ANCEL 501 EMAYE KUPA 2,32,,,
8691212232550,KOSOVA TMS316 NARAK TE,22,,,
8691212232581,KOSOVA TMS-319 BARDAK,26,,,
2700000556689,KOPUK TABAK 4 GOZLU 100'LU,150,,,
8697506951039,TAHA BADEM SEKERI RENKLI 150GR ,23,,,
8697506950681,TAHA DRAJE KAHVE CEKIRDEGI 150GR,20,,,
8697506950650,TAHA DRAJE FINDIK 150GR,23,,,
1020302005304,BAYRAKTAR LUX SANAYI SPATULA ,28,5,,
2700000556733,METAL YAYLI DONDURMA KASIGI NO:3-4,60,,,
8690506479220,DURU DUS JELI NATURAL OLIVE 500ML,125,,,
8697400084031,BAYRAKTAR SER.SPATULA LUX OKYANUS,15,,,
9000101044294,PRIL B.DETRJ.H.CEVIZLI 720 ML ,17,5,,
9000100859080,PRIL B.DETRJ.GOLD LIMON 720GR,8,1,,
8693371317918,KARLIDAG TEREYAG SUDA KOYLUM BUTTER 1190GR,20,,,
8699241241017,TOMBUL KATKISIZ EV TARHANASI 500GR,200,,,
8699241241383,TOMBUL KATKISIZ EV TARHANASI 500GR,200,,,
8699241241000,TOMBUL KATKISIZ EV TARHANASI 500GR,200,,,
8699241241468,TOMBUL KATKISIZ EV TARHANASI 500GR,200,,,
8692709000041,EFSANE MUHABBET KUSU YEMI 350GR TARAFTAR,3,,,
8692709000126,EFSANE MUHABBET KUSU YEMI 350GR TARAFTAR,3,,,
8692709000034,EFSANE MUHABBET KUSU YEMI 350GR TARAFTAR,3,,,
8692709000058,EFSANE MUHABBET KUSU YEMI 350GR TARAFTAR,3,,,
8690797109127,WEE KALPLI SILIKON DIS KASIYICI 912,190,,,
8697422251244,VIVET SIR AGDA 800ML,24,,,
8697402114972,GURME KLASIK YARIM KANGAL SUCUK 250GR,13,5,,
8697402114989,GURME KLASIK YARIM KANGAL SUCUK 250GR,13,5,,
8691114050498,COSKUN SOSIS UZUN 11'LI 500GR,16,8,,
8681695435081,KOK ORG.NAR SUYU 250ML ,2,6,,
8681695435012,KOK ORG.KIZILCIK SUYU 250ML ,2,6,,
8681695435067,KOK ORG.KAYISI SUYU 250ML ,2,6,,
8681695435036,KOK ORG.VISNE SUYU 250ML ,2,6,,
8681695435029,KOK ORG.KARADUT SUYU 250ML ,2,6,,
8681695435074,KOK ORG.ELMA SUYU 250ML ,2,6,,
8681695435043,KOK ORG.YABAN MERSINI SUYU 250ML ,2,6,,
8681695435050,KOK ORG.UZUM SUYU 250ML ,2,6,,
8681254312396,BAHCEDEN GURME %65 HAVUC &GUL RECELI 380GR,10,2,,
8681254312310,BAHCEDEN GURME %65 KARADUT RECELI 380GR,10,2,,
8681254317759,BAHCEDEN GURME %65 ACI BIBER RECELI 380GR,10,2,,
8681254312389,BAHCEDEN GURME %65 CHEERY DOMATES RECELI 380GR,10,2,,
8681254312341,BAHCEDEN GURME %65 BEYAZ KIRAZ RECELI 380GR,10,2,,
8690973050472,CALDION DEO ROLLON WOMEN 50ML,5,9,,
8681349494099,PAZARCIK NAR&LIMON&PORTAKAL AROMALI ICECEK 3000ML,5,6,,
8681349494082,PAZARCIK NAR&LIMON&PORTAKAL AROMALI ICECEK 3000ML,5,6,,
8681349494020,PAZARCIK NAR&LIMON&PORTAKAL AROMALI ICECEK 3000ML,5,6,,
2019000014366,IPEKCE YUVARLAK PECETE HAVLU APLIKELI,10,2,,
8699753277399,OKEY MASAJ JELI & KAYGANLASTIRICI 200ML,60,,,
8681293034044,BIDEM BAKLAVALIK BOREKLIK YUFKA 500GR,4,5,,
8690102407023,TARIS NATUREL BIRINCI 2.0 2LT TNK,62,1,,
8699303800220,NAS SARI MERCIMEK 1KG,125,,,
